davis,smiles,proteinName,protein_dataset
5.0,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC,NP_149132.2|MAP3K9|MLK1,davis
5.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,NP_036356.1|NEK1|NEK1,davis
5.0,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,NP_065130.1|CAMK1D|CAMK1D,davis
5.0,CCN1C2=C(C(=NC=C2OC[C@H]3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N,NP_055735.1|ICK|ICK,davis
5.0,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,NP_055815.1|STK38L|NDR2,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_055311.1|RPS6KA6|RSK4(Kin.Dom.1-N-terminal),davis
6.920818754,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,NP_002244.1|KDR|VEGFR2,davis
5.0,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,NP_002637.2|PIK3C2B|PIK3C2B,davis
5.0,C1C/C(=N\O)/C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,NP_055079.2|PLK4|PLK4,davis
5.0,C1C/C(=N\O)/C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,NP_005913.2|MAP3K4|MAP3K4,davis
5.0,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,NP_003939.1|CDKL2|CDKL2,davis
5.0,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,NP_005148.2|ABL1|ABL1(H396P)-phosphorylated,davis
5.0,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,NP_001789.2|CDK2|CDK2,davis
5.0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,NP_872629.1|PKMYT1|PKMYT1,davis
5.0,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,NP_004435.3|EPHB4|EPHB4,davis
5.0,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_003148.2|NEK4|NEK4,davis
6.387216143,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,NP_005219.2|EGFR|EGFR,davis
5.0,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,NP_002737.2|MAPK3|ERK1,davis
5.0,C1C/C(=N\O)/C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,NP_055030.1|INSRR|INSRR,davis
5.0,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N,NP_065130.1|CAMK1D|CAMK1D,davis
5.0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,NP_998725.1|PKN1|PKN1,davis
5.0,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,NP_000199.2|INSR|INSR,davis
5.0,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC,NP_002639.1|PIM1|PIM1,davis
5.0,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,NP_003574.1|DYRK2|DYRK2,davis
5.0,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)O)C,NP_006209.2|PIK3CA|PIK3CA(H1047Y),davis
5.0,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,BAA36547.1|PRKAA1|AMPK-alpha1,davis
5.0,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,NP_000011.1|ACVRL1|ACVRL1,davis
5.0,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,NP_001560.2|IRAK1|IRAK1,davis
6.283996656,CN1CCN(CC1)C2=CC3=C(C=C2)N/C(=C/4\C(=C5C(=NC4=O)C=CC=C5F)N)/N3,BAA36547.1|PRKAA1|AMPK-alpha1,davis
5.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_004929.2|DAPK1|DAPK1,davis
5.0,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,NP_004949.1|FRAP1|MTOR,davis
5.0,CC(C1=NC=CS1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)OC,NP_057062.1|TNNI3K|TNNI3K,davis
5.0,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,NP_003148.2|NEK4|NEK4,davis
5.0,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,NP_003319.2|TXK|TXK,davis
5.0,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,NP_002587.2|PCTK3|PCTK3,davis
5.6989700039999995,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4=CC=C(C=C4)NC(=O)C5CC5,NP_002244.1|KDR|VEGFR2,davis
5.0,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C,NP_064632.2|CABC1|ADCK3,davis
5.0,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,NP_004712.1|MAP3K13|LZK,davis
5.0,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,NP_002392.2|MAP3K3|MAP3K3,davis
8.096910012999999,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,NP_065681.1|RET|RET,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,AAB40118.1|MAPK12|p38-gamma,davis
6.657577319,CC(C)N1C2=C(C(=C3C=C4C=C(C=CC4=N3)O)N1)C(=NC=N2)N,NP_005219.2|EGFR|EGFR(E746-A750del),davis
8.823908741,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,NP_004110.2|FLT3|FLT3(N841I),davis
5.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,NP_001107047.1|CDKL3|CDKL3,davis
5.0,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4,NP_003904.3|PRPF4B|PRP4,davis
6.004364805,CC1=C(NC(=C1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/C4=C(C=CC(=C4)F)NC3=O,NP_006171.2|NTRK2|TRKB,davis
5.0,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)O)C,NP_001013725.2|EIF2AK4|GCN2(Kin.Dom.2;S808G),davis
5.0,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,NP_036530.1|PIP5K1C|PIP5K1C,davis
5.522878745,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,NP_006566.2|MAP4K5|MAP4K5,davis
5.0,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3,NP_000213.1|KIT|KIT(V559D;T670I),davis
6.744727495,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,NP_631948.1|GRK7|GRK7,davis
5.0,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_002740.2|MAPK7|ERK5,davis
5.0,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,NP_005223.3|EPHA1|EPHA1,davis
6.1804560639999995,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_059672.2|MARK2|MARK2,davis
6.602059991,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,NP_003001.1|MAP2K4|MEK4,davis
6.2596373110000005,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,AAA75374.1|NTRK3|TRKC,davis
6.15490196,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,NP_055891.1|CDC2L6|CDK11,davis
5.0,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN,NP_631948.1|GRK7|GRK7,davis
5.0,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,NP_057365.2|TAOK3|TAOK3,davis
5.0,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)O)C,NP_000199.2|INSR|INSR,davis
5.0,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,NP_059995.2|CDC42BPG|DMPK2,davis
5.0,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,NP_006245.2|PRKCD|PRKCD,davis
5.0,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)O)C,NP_063937.2|GSK3A|GSK3A,davis
5.0,C1C/C(=N\O)/C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5.30980392,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4=CC=C(C=C4)NC(=O)C5CC5,NP_065130.1|CAMK1D|CAMK1D,davis
5.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,NP_116584.2|MAPKAPK2|MAPKAPK2,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_004375.2|CSNK1G3|CSNK1G3,davis
5.0,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,NP_037365.2|STK39|STK39,davis
6.721246399,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,NP_004603.1|TGFBR1|TGFBR1,davis
5.0,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,NP_214528.1|pknB|PKNB(M.tuberculosis),davis
6.721246399,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C,NP_005148.2|ABL1|ABL1(T315I)-phosphorylated,davis
5.0,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_004110.2|FLT3|FLT3(N841I),davis
8.113509275,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,NP_003822.2|RIOK3|RIOK3,davis
5.27572413,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC,NP_002437.2|MAP3K10|MLK2,davis
5.0,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O,NP_065681.1|RET|RET(M918T),davis
5.0,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O,NP_000236.2|MET|MET,davis
5.0,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,NP_109587.1|MAP2K2|MEK2,davis
6.193820026,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C,NP_620590.2|MAPK15|ERK8,davis
5.0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,NP_002101.2|HCK|HCK,davis
6.13076828,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,NP_006540.3|CAMKK2|CAMKK2,davis
5.0,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,NP_075593.1|FGFR1|FGFR1,davis
5.0,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,AAB40118.1|MAPK12|p38-gamma,davis
5.0,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N/C(=C\3/C4=CC=CC=C4NC3=O)/C5=CC=CC=C5,AAF03095.1|TLK2|TLK2,davis
5.0,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,NP_004751.1|STK17A|DRAK1,davis
5.0,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,NP_004324.2|BRAF|BRAF,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_004110.2|FLT3|FLT3,davis
5.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_055735.1|ICK|ICK,davis
5.0,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,NP_002587.2|PCTK3|PCTK3,davis
6.657577319,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,NP_073577.3|HIPK2|HIPK2,davis
5.0,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,NP_004949.1|FRAP1|MTOR,davis
5.0,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,NP_004926.1|CDK5|CDK5,davis
6.0268721460000005,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O,NP_005148.2|ABL1|ABL1(H396P)-phosphorylated,davis
5.0,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,NP_005148.2|ABL1|ABL1(E255K)-phosphorylated,davis
5.0,CCN1C2=C(C(=NC=C2OC[C@H]3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N,NP_116584.2|MAPKAPK2|MAPKAPK2,davis
6.3010299960000005,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4,NP_005148.2|ABL1|ABL1(H396P)-phosphorylated,davis
5.0,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,NP_001092906.1|ULK3|ULK3,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_003984.2|CLK2|CLK2,davis
8.22184875,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,NP_001005862.1|ERBB2|ERBB2,davis
5.0,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,NP_036530.1|PIP5K1C|PIP5K1C,davis
5.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,NP_004663.3|MAP3K6|ASK2,davis
5.657577319,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N/C(=C\3/C4=CC=CC=C4NC3=O)/C5=CC=CC=C5,NP_005415.1|TIE1|TIE1,davis
5.0,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,NP_004570.2|MAP4K2|MAP4K2,davis
5.0,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,NP_997402.1|ZAP70|ZAP70,davis
5.187086643,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4=CC=C(C=C4)NC(=O)C5CC5,NP_055387.1|LATS2|LATS2,davis
5.0,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN,NP_006613.2|PLK2|PLK2,davis
5.0,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,NP_004110.2|FLT3|FLT3(R834Q),davis
5.0,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,NP_005148.2|ABL1|ABL1(F317I)-nonphosphorylated,davis
5.0,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,NP_005219.2|EGFR|EGFR(L858R;T790M),davis
5.0,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN,NP_003150.1|CDKL5|CDKL5,davis
5.0,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,NP_005035.1|PRKX|PRKX,davis
5.721246399,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,NP_001945.3|DDR1|DDR1,davis
5.0,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,NP_005219.2|EGFR|EGFR(L747-T751del;Sins),davis
5.0,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,NP_002604.1|PDPK1|PDPK1,davis
5.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_003609.2|MAP4K3|MAP4K3,davis
5.0,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,BAA76843.2|KIAA0999|QSK,davis
5.0,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4,NP_002244.1|KDR|VEGFR2,davis
5.0,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,NP_037386.1|TBK1|TBK1,davis
5.397940009,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,NP_000213.1|KIT|KIT(D816H),davis
5.0,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,NP_004374.1|CSK|CSK,davis
5.0,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,NP_060189.3|SNRK|SNRK,davis
5.244125144,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,NP_002569.1|PAK3|PAK3,davis
5.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,NP_004429.1|EPHA4|EPHA4,davis
5.0,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl,NP_001310.2|CSNK1G2|CSNK1G2,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_003148.2|NEK4|NEK4,davis
5.0,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_063937.2|GSK3A|GSK3A,davis
5.0,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,NP_002604.1|PDPK1|PDPK1,davis
7.537602002000001,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F,AAB40118.1|MAPK12|p38-gamma,davis
6.677780705,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N/C(=C\3/C4=CC=CC=C4NC3=O)/C5=CC=CC=C5,NP_722560.1|PTK2|FAK,davis
7.356547324,CC1=C(NC(=C1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/C4=C(C=CC(=C4)F)NC3=O,NP_004110.2|FLT3|FLT3(R834Q),davis
5.0,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,NP_631948.1|GRK7|GRK7,davis
5.0,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N/C(=C\3/C4=CC=CC=C4NC3=O)/C5=CC=CC=C5,NP_006209.2|PIK3CA|PIK3CA(H1047L),davis
5.0,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,NP_055141.2|DAPK2|DAPK2,davis
5.0,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,NP_005154.2|AKT1|AKT1,davis
5.823908741,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,NP_036527.1|PFTK1|PFTK1,davis
5.0,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,NP_003322.3|TYK2|TYK2(JH2domain-pseudokinase),davis
6.4948500220000005,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,NP_006245.2|PRKCD|PRKCD,davis
6.443697499,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,NP_054721.1|IKBKE|IKK-epsilon,davis
5.0,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,NP_001607.1|ACVR2A|ACVR2A,davis
5.0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,NP_004751.1|STK17A|DRAK1,davis
5.657577319,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,NP_996844.1|LTK|LTK,davis
5.0,CNC(=O)C1=C(C=CC=C1F)NC2=NC(=NC3=C2C=CN3)NC4=C(C=C5CCN(C5=C4)C(=O)CN(C)C)OC,NP_056505.1|STK36|STK36,davis
5.744727495,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F,NP_005912.1|MAP3K1|MAP3K1,davis
5.0,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_000213.1|KIT|KIT(V559D;V654A),davis
5.0,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,NP_000866.1|IGF1R|IGF1R,davis
5.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_006540.3|CAMKK2|CAMKK2,davis
5.0,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,NP_001560.2|IRAK1|IRAK1,davis
6.251811973,CC1=C(NC(=C1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/C4=C(C=CC(=C4)F)NC3=O,NP_000133.1|FGFR3|FGFR3,davis
7.167491087,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_004725.1|DCLK1|DCAMKL1,davis
5.0,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC,NP_002218.2|JAK1|JAK1(JH1domain-catalytic),davis
